ID,Num_Indiv_Modules
PGC_WCI_DOP_282,4
PGC_WCI_DOP_285,4
PGC_WCI_DOP_288,4
PGC_WCI_DOP_290,4
PGC_WCI_DOP_291,3
PGC_WCI_EMOREG_401,4
PGC_WCI_EMOREG_404,3
PGC_WCI_EMOREG_407,4
PGC_WCI_EMOREG_409,3
PGC_WCI_EMOREG_416,3
PGC_WCI_EMOREG_417,3
PGC_WCI_EMOREG_419,2
PGC_WCI_EMOREG_420,4
PGC_WCI_EMOREG_421,4
PGC_WCI_EMOREG_422,3
PGC_WCI_EMOREG_423,4
PGC_WCI_EMOREG_425,4
PGC_WCI_PAL_005,3
PGC_WCI_PAL_006,4
PGC_WCI_PAL_008,3
PGC_WCI_PAL_010,5
PGC_WCI_PAL_011,2
PGC_WCI_PAL_013,3
PGC_WCI_PAL_016,3
PGC_WCI_PAL_018,4
PGC_WCI_PAL_020,3
PGC_WCI_PAL_023,4
PGC_WCI_PAL_024,3
PGC_WCI_PAL_025,4
PGC_WCI_PAL_026,3
PGC_WCI_PAL_027,4
PGC_WCI_PAL_028,4
PGC_WCI_PAL_030,2
PGC_WCI_PAL_031,5
PGC_WCI_PAL_033,3
PGC_WCI_PAL_034,4
PGC_WCI_PAL_035,5
PGC_WCI_PAL_036,3
PGC_WCI_PAL_039,2
PGC_WCI_PAL_043,2
PGC_WCI_PAL_044,4
PGC_WCI_PAL_045,4
