ID,Num_Indiv_Modules
PGC_WCI_DOP_273,4
PGC_WCI_DOP_282,2
PGC_WCI_DOP_285,4
PGC_WCI_DOP_288,3
PGC_WCI_DOP_290,3
PGC_WCI_DOP_291,2
PGC_WCI_EMOREG_401,4
PGC_WCI_EMOREG_404,3
PGC_WCI_EMOREG_407,4
PGC_WCI_EMOREG_409,3
PGC_WCI_EMOREG_416,5
PGC_WCI_EMOREG_417,4
PGC_WCI_EMOREG_419,5
PGC_WCI_EMOREG_420,4
PGC_WCI_EMOREG_421,3
PGC_WCI_EMOREG_422,3
PGC_WCI_EMOREG_423,2
PGC_WCI_EMOREG_425,4
PGC_WCI_PAL_005,3
PGC_WCI_PAL_006,4
PGC_WCI_PAL_008,3
PGC_WCI_PAL_010,3
PGC_WCI_PAL_011,3
PGC_WCI_PAL_013,2
PGC_WCI_PAL_016,3
PGC_WCI_PAL_018,3
PGC_WCI_PAL_020,5
PGC_WCI_PAL_023,3
PGC_WCI_PAL_024,3
PGC_WCI_PAL_025,4
PGC_WCI_PAL_026,4
PGC_WCI_PAL_027,4
PGC_WCI_PAL_028,3
PGC_WCI_PAL_030,4
PGC_WCI_PAL_031,3
PGC_WCI_PAL_033,4
PGC_WCI_PAL_034,3
PGC_WCI_PAL_035,3
PGC_WCI_PAL_036,3
PGC_WCI_PAL_039,3
PGC_WCI_PAL_043,5
PGC_WCI_PAL_044,5
PGC_WCI_PAL_045,3
